5699,509
3813,999
13134,619
3212,1109
10758,323
10381,546
1594,1381
11951,958
4506,1220
735,562
2068,474
11583,1465
11498,644
6300,1786
1553,16
5586,157
2635,912
3376,66
7337,1192
327,1142
2255,905
1393,788
8989,376
10548,1036
7790,1747
2038,328
3893,1153
9438,898
832,1534
12639,565
13153,879
5784,207
13014,1187
5045,784
7645,819
5850,684
10847,846
5976,128
7214,535
2053,72
1766,1490
11196,915
1595,835
3212,213
7860,484
6428,915
11054,524
9783,1335
1825,315
687,1244
871,791
2354,500
8337,1466
2422,1352
9331,1064
7458,1196
8053,892
4356,1437
8196,248
9541,353
12792,1463
7471,1132
10210,313
13186,260
1506,862
9154,1501
12362,1697
5722,267
9230,760
8767,1221
10841,1517
1018,785
9348,245
8174,1534
1989,1214
12568,1103
671,622
13111,299
644,364
2078,1578
162,300
12651,1591
1815,342
1627,1588
8614,1632
6169,724
871,608
7760,874
9235,1438
3009,288
7630,142
12644,1114
9998,88
8640,267
4221,382
4606,717
8359,1522
3764,1036
4453,401
9440,1516
7214,759
6679,1462
2660,121
8893,967
6621,263
13294,905
10937,1533
12155,664
1670,328
7694,515
7728,1030
7723,990
416,807
11874,333
9783,1351
2783,1572
3036,188
12678,1425
11021,943
11034,599
2910,1185
7141,184
11923,347
8074,1361
11897,706
8893,49
7931,930
10530,1251
8399,1182
10027,1550
8130,1409
7324,495
9580,62
8053,285
4457,658
10027,1102
7732,1465
8306,454
1907,841
10201,748
4208,1184
8627,1472
11367,354
883,1391
6345,1000
11967,760
3603,1228
10254,261
11552,888
13546,301
11845,916
4331,542
138,1281
8216,1238
658,64
1506,32
6995,668
1599,760
4538,241
4067,1311
4088,810
10305,1503
2683,1488
4223,262
11513,1270
9343,1158
4199,930
12085,384
12336,88
976,1349
634,328
161,407
2757,353
1060,1304
524,1157
4237,971
2365,157
12052,1770
2951,1516
7268,693
7471,236
13444,187
8012,446
9452,633
7230,1024
5381,800
10570,1406
12337,1444
4936,793
4351,1094
13002,1056
1506,1152
2290,1094
9154,157
9191,1703
12514,732
326,1599
12815,1249
1506,200
12929,801
12338,1454
1599,536
11737,1542
5822,956
2889,929
12155,1560
3495,664
498,1277
9123,999
8972,62
10402,1766
13038,1083
12583,1459
2330,296
13353,1630
13248,1252
5940,1552
8397,220
9080,1534
10323,1550
7773,1248
11412,382
4996,612
6176,607
12044,1238
6363,808
6459,443
161,1159
2446,1208
9129,774
2508,88
5036,950
1846,1131
4736,1291
3746,1602
3255,647
7,233
5636,913
4962,1055
4726,283
10254,633
910,379
12754,1769
4244,1368
5101,205
5515,814
327,648
1786,954
4870,1468
1410,819
2232,9
13361,796
6395,359
10685,557
6791,1577
6146,803
3705,77
3446,66
12276,429
10630,680
1368,703
10530,1435
654,946
1355,687
3161,549
8901,1463
1352,902
9109,236
10906,1017
8377,736
12849,1128
9735,752
8191,326
8086,342
1776,1336
9054,1353
11384,1310
2413,1703
607,215
5370,1542
12992,202
10083,206
2451,128
644,1426
5724,542
8345,1318
5155,1098
3144,526
7834,700
6117,1517
2194,890
9080,638
4534,795
1236,1408
12198,751
7470,263
3266,1015
3287,1000
988,619
7390,607
9221,509
6521,1610
2267,1046
1432,104
4544,1394
12492,248
8096,823
3621,1241
2423,178
7398,296
2746,859
10357,677
12668,502
9820,188
5850,1106
4475,1405
7960,1030
2316,310
11989,177
12732,1394
3009,1502
9275,739
7236,496
8360,900
10826,1506
8930,443
11092,962
4116,847
2649,542
5884,840
13476,873
4235,1622
1232,1056
10786,916
7859,1046
11463,1740
644,1260
7637,992
9694,1185
10834,1296
3857,303
4606,177
4278,48
2244,241
6237,1142
5155,1140
1018,1453
5200,674
3783,1335
3817,562
2316,584
9314,301
6324,568
11863,1669
7428,259
2682,1688
1037,1115
2793,762
8065,1617
7250,1156
1190,566
2597,306
4042,1730
11869,1015
9991,927
1671,1575
3427,663
1333,1720
7824,1058
1355,382
1496,1266
12255,1770
8397,1542
11724,486
13212,594
11021,1351
8013,100
9577,132
13013,1606
5671,558
3494,120
4466,1144
1886,1686
4704,1327
6697,1530
8147,346
7761,1143
11516,987
6908,1506
1506,536
11005,1502
5061,1532
6965,553
3312,709
3882,1139
2199,92
528,34
8964,106
2209,1395
4122,1017
889,449
295,1580
7269,1608
3442,1286
12502,770
8604,287
2757,241
5816,737
9123,1575
9780,216
7734,552
13239,1768
12901,1405
11609,187
7782,812
3060,1226
4665,467
8972,1728
1236,512
13129,1686
6182,1375
8243,569
5189,736
2965,590
9109,1132
263,1677
1276,832
9358,1184
3072,523
181,553
12455,1232
9292,1254
11653,322
5187,507
4415,608
5806,468
3944,179
12154,584
10095,538
2702,627
9028,1585
13364,95
7197,61
9109,1554
5360,437
5724,994
4621,996
9622,771
6644,1573
7417,93
5238,1009
12159,9
4881,96
1190,664
9749,1228
11829,1569
7167,380
460,145
8964,1002
11075,1723
12859,750
7433,1072
11318,562
10439,333
9060,570
10533,374
12594,1674
8503,1239
5471,1612
2756,1699
5079,997
138,1573
674,300
4512,997
3340,280
12695,999
9538,714
12253,858
11364,346
7138,524
9792,239
12311,1346
5481,748
11780,1508
12013,1466
8216,552
11732,174
4221,64
11411,1367
5515,1424
1448,1712
10812,131
2861,905
13558,566
4846,984
7218,1344
13303,781
2764,774
8453,1084
3365,1602
12198,143
11876,1199
11114,1612
3229,1303
4970,605
3339,425
12755,843
3427,231
8934,1756
4577,376
8191,1464
5206,20
3268,1587
855,485
8494,738
2749,146
528,1266
6148,104
13482,633
865,1520
2248,1458

fold along y=895
fold along y=447
fold along x=6783
fold along x=3391
fold along y=223
fold along y=111
fold along x=1695
fold along y=55
fold along x=847
fold along x=423
fold along y=27
fold along y=13
fold along x=211
fold along y=6
fold along x=106
